7131.83126,1.40216441408066,55.369,36.271,35.486,35.641,63.141,62.301
7129.9027,1.40254368408141,55.719,36.468,35.419,35.662,63.585,62.909
7127.97413,1.40292316128257,55.49,36.483,35.187,35.613,63.851,63.168
7126.04557,1.40330284191545,54.921,36.282,35.013,35.505,63.629,62.867
7124.117,1.4036827300843,54.692,36.419,34.903,35.446,63.228,62.358
7122.18844,1.40406282201654,54.973,36.929,34.653,35.472,62.923,62.176
7120.25987,1.40444312182106,55.348,37.358,34.689,35.699,62.707,62.456
7118.33131,1.40482362572135,55.244,37.326,35.254,36.008,62.543,62.515
7116.40274,1.40520433783094,54.69,36.821,35.478,36.108,62.442,62.142
7114.47418,1.40558525436942,54.358,36.459,35.137,36.087,62.481,62.182
7112.54562,1.40596637747822,54.255,36.35,34.904,36,62.758,62.641
7110.61705,1.40634770930323,53.947,36.089,34.835,35.639,62.998,62.677
7108.68849,1.40672924605816,53.82,35.844,34.696,35.218,62.826,62.286
7106.75992,1.40711099186815,54.222,35.825,34.455,34.966,62.404,61.956
7104.83136,1.40749294294298,54.35,35.8,34.023,34.746,62.184,61.667
7102.90279,1.40787510341247,53.943,35.845,33.567,34.681,62.321,61.588
7100.97423,1.40825746948247,53.62,36.112,33.534,34.884,62.569,61.835
7099.04566,1.40864004528744,53.566,36.263,33.868,34.98,62.665,61.965
7097.1171,1.4090228270293,53.761,36.014,34.076,34.629,62.605,61.843
7095.18854,1.40940581686079,53.962,35.548,33.929,34.17,62.451,61.625
7093.25997,1.40978901693913,53.794,35.227,33.541,34.098,62.226,61.241
7091.33141,1.41017242346032,53.489,35.249,33.306,34.245,62.06,60.891
7089.40284,1.41055604057055,53.331,35.39,33.419,34.244,61.992,60.809
7087.47428,1.41093986446184,53.232,35.231,33.621,34.167,61.757,60.824
7085.54571,1.4113238992851,53.083,34.895,33.829,34.242,61.318,60.881
7083.61715,1.41170814122838,52.905,34.814,34.042,34.303,61.188,61.098
7081.68858,1.4120925944473,52.868,34.92,34.104,34.25,61.612,61.245
7079.76002,1.41247725512594,53.022,34.932,34.082,34.208,62.075,61.094
7077.83146,1.41286212542846,53.156,34.766,34.05,34.037,62.071,60.84
7075.90289,1.41324720752351,53.036,34.392,33.755,33.705,61.719,60.526
7073.97433,1.41363249758923,52.713,34.008,33.162,33.388,61.386,60.082
7072.04576,1.41401799979303,52.593,33.991,32.62,33.184,61.185,59.91
7070.1172,1.41440371030907,52.874,34.187,32.384,33.198,61.078,60.276
7068.18863,1.41478963330949,53.18,34.164,32.524,33.375,61.114,60.836
7066.26007,1.41517576496445,53.193,34.069,32.824,33.424,61.227,61.257
7064.3315,1.41556210945084,53.047,34.071,32.909,33.189,61.15,61.27
7062.40294,1.41594866293483,52.911,33.952,32.658,32.909,60.879,60.843
7060.47438,1.41633542759205,52.76,33.741,32.31,32.799,60.631,60.432
7058.54581,1.41672240560269,52.491,33.679,32.242,32.699,60.344,60.276
7056.61725,1.41710959312693,52.091,33.739,32.41,32.391,60.076,60.187
7054.68868,1.41749699435355,51.816,33.797,32.519,32.044,60.162,60.091
7052.76012,1.4178846054387,51.877,33.847,32.475,32.063,60.557,60.042
7050.83155,1.41827243057594,52.072,33.882,32.28,32.453,60.91,60.144
7048.90299,1.41866046591741,52.116,33.772,32.099,32.705,61.014,60.364
7046.97442,1.41904871566144,51.935,33.493,32.072,32.458,60.779,60.446
7045.04586,1.41943717595616,51.567,33.258,32.016,32.071,60.471,60.318
7043.1173,1.41982584898877,51.167,33.139,31.858,31.938,60.486,60.092
7041.18873,1.4202147369511,50.967,33.012,31.799,31.876,60.64,59.922
7039.26017,1.42060383598522,51.011,32.958,31.71,31.775,60.531,59.886
7037.3316,1.42099315030146,51.153,32.987,31.4,31.758,60.32,59.807
7035.40304,1.42138267603785,51.274,32.915,31.282,31.837,60.431,59.8
7033.47447,1.42177241740951,51.223,32.811,31.492,32.001,60.642,60.059
7031.54591,1.42216237055046,50.994,32.864,31.526,32.236,60.405,60.147
7029.61734,1.42255253968063,50.804,33.052,31.293,32.398,60.001,59.826
7027.68878,1.42294292092997,50.713,33.055,31.198,32.259,59.979,59.49
7025.76022,1.42333351649738,50.691,32.704,31.351,31.851,60.047,59.368
7023.83165,1.42372432858638,50.807,32.45,31.316,31.495,59.754,59.507
7021.90309,1.42411535332083,50.888,32.556,30.781,31.296,59.302,59.768
7019.97452,1.42450659493277,50.67,32.659,30.245,31.217,59.149,59.721
7018.04596,1.42489804954198,50.333,32.58,30.365,31.322,59.421,59.504
7016.11739,1.42528972138535,50.165,32.471,30.783,31.492,59.65,59.528
7014.18883,1.42568160657859,50.091,32.545,30.736,31.387,59.504,59.47
7012.26026,1.42607370936343,49.984,32.711,30.344,30.982,59.303,59.036
7010.3317,1.42646602585153,49.938,32.538,30.083,30.729,59.215,58.595
7008.40314,1.42685855825354,49.962,32.023,30.056,30.758,59.098,58.531
7006.47457,1.42725130878481,49.977,31.693,30.146,30.703,58.928,58.66
7004.54601,1.42764427355086,49.844,31.771,30.23,30.55,58.788,58.57
7002.61744,1.42803745680558,49.421,31.882,30.187,30.506,58.739,58.395
7000.68888,1.42843085465041,49.072,31.749,29.918,30.452,58.829,58.293
6998.76031,1.42882447134413,49.173,31.592,29.651,30.42,59.072,58.083
6996.83175,1.42921830298406,49.395,31.535,29.698,30.552,59.264,57.967
6994.90319,1.4296123517901,49.393,31.487,29.833,30.447,59.154,58.07
6992.97462,1.43000661998685,49.15,31.408,29.657,29.894,58.716,58.032
6991.04606,1.43040110366545,48.742,31.256,29.322,29.458,58.194,57.903
6989.11749,1.43079580709696,48.375,31.097,29.225,29.427,58.033,57.926
6987.18893,1.43119072636841,48.278,31.026,29.293,29.519,58.351,57.826
6985.26036,1.43158586575576,48.524,31.033,29.309,29.578,58.782,57.612
6983.3318,1.43198122134194,48.792,30.926,29.457,29.662,59.002,57.659
6981.40323,1.43237679740782,48.778,30.672,29.687,29.828,58.973,57.783
6979.47467,1.4327725900322,48.709,30.625,29.568,29.914,58.733,57.705
6977.54611,1.43316860144691,48.701,30.821,29.131,29.719,58.38,57.582
6975.61754,1.43356483388853,48.565,30.907,28.798,29.366,58.12,57.471
6973.68898,1.43396128342965,48.382,30.721,28.692,29.077,58.003,57.277
6971.76041,1.4343579543635,48.26,30.46,28.705,28.92,57.982,57.051
6969.83185,1.43475484275851,48.06,30.381,28.834,28.901,57.897,56.947
6967.90328,1.43515195291287,47.819,30.432,28.974,28.985,57.536,57.115
6965.97472,1.43554928089087,47.691,30.401,28.915,29.07,57.204,57.364
6964.04615,1.43594683099566,47.629,30.297,28.627,29.02,57.242,57.225
6962.11759,1.43634459928736,47.66,30.324,28.345,28.787,57.413,56.823
6960.18903,1.43674258800985,47.768,30.422,28.343,28.583,57.418,56.649
6958.26046,1.43714079941181,47.649,30.394,28.533,28.448,57.275,56.768
6956.3319,1.43753922954711,47.314,30.276,28.589,28.088,57.123,56.944
6954.40333,1.43793788273134,47.057,30.244,28.302,27.699,56.879,56.773
6952.47477,1.43833675501422,46.972,30.44,27.874,27.651,56.585,56.281
6950.5462,1.43873585071631,47.097,30.648,27.765,27.694,56.492,56.139
6948.61764,1.43913516588315,47.246,30.557,27.89,27.581,56.553,56.46
6946.68907,1.43953470484033,47.231,30.262,27.902,27.558,56.705,56.644
6944.76051,1.43993446362919,47.188,29.897,27.87,27.71,56.886,56.404
6942.83195,1.44033444450575,47.103,29.65,27.798,27.778,56.897,56.018
6940.90338,1.44073464973085,46.946,29.716,27.582,27.794,56.707,55.908
6938.97482,1.44113507533956,46.863,29.849,27.414,27.904,56.329,56.031
6937.04625,1.44153572566999,46.803,29.723,27.384,27.898,55.998,55.95
6935.11769,1.44193659675298,46.66,29.326,27.296,27.664,56.066,55.693
6933.18912,1.44233769293171,46.45,28.994,27.225,27.468,56.353,55.685
6931.26056,1.44273901023279,46.246,29.042,27.432,27.453,56.406,55.885
6929.33199,1.44314055300445,46.191,29.156,27.785,27.423,56.2,55.844
6927.40343,1.44354231726908,46.279,29.042,27.846,27.305,56.113,55.665
6925.47487,1.44394430529498,46.22,28.98,27.477,27.209,56.266,55.739
6923.5463,1.44434651935526,45.891,29.018,27.041,27.185,56.404,55.814
6921.61774,1.44474895546601,45.489,28.937,26.827,27.191,56.326,55.583
6919.68917,1.44515161798807,45.199,28.823,26.793,27.133,56.164,55.324
6917.76061,1.44555450293328,45.085,28.805,26.818,27.003,56.185,55.257
6915.83204,1.44595761466758,45.243,28.817,26.808,26.819,56.349,55.195
6913.90348,1.44636094919856,45.663,28.799,26.784,26.534,56.342,55.027
6911.97491,1.44676451089722,45.892,28.674,26.734,26.264,55.99,54.944
6910.04635,1.44716829576693,45.578,28.396,26.547,26.209,55.399,54.97
6908.11779,1.44757230608831,45.086,28.115,26.278,26.264,54.863,54.791
6906.18922,1.44797654414687,44.811,28.018,26.153,26.334,54.757,54.496
6904.26066,1.4483810059396,44.724,28.135,26.255,26.547,55.143,54.589
6902.33209,1.44878569585023,44.56,28.284,26.361,26.728,55.593,55.046
6900.40353,1.44919060987148,44.171,28.301,26.25,26.621,55.833,55.317
6898.47496,1.44959575239221,43.873,28.166,25.91,26.321,55.833,55.09
6896.5464,1.45000111940086,43.913,27.937,25.502,26.038,55.561,54.589
6894.61783,1.45040671529143,44.01,27.888,25.383,25.991,55.102,54.167
6892.68927,1.45081253604807,43.855,28.07,25.744,26.15,54.632,53.896
6890.76071,1.45121858396386,43.536,28.106,26.28,26.177,54.445,53.669
6888.83214,1.4516248613368,43.299,27.866,26.542,25.956,54.497,53.432
